GlobalEventID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1_private_code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2_private_code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,Action_private_code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
952346411,20201020,202010,2020,2020.7945,,,,,,,,,,,AFGINSTALUAF,TALIBAN,AFG,TAL,,,,INS,UAF,,1,190,190,19,4,-10.0,10,1,10,-14.8148148148148,0,,,,,,,,0,,,,,,,,0,,,,,,,,20201020083000,http://www.bakhtarnews.com.af/eng/security/item/44418-taliban-insurgents-killed-in-zabul-latest-clashes.html
952346412,20201020,202010,2020,2020.7945,,,,,,,,,,,AFR,AFRICA,AFR,,,,,,,,0,43,43,4,1,2.8,6,1,6,-0.61409179056237,0,,,,,,,,4,"Ibadan, Oyo, Nigeria",NI,NI32,191242,7.38778,3.8963900000000002,-2010458,4,"Ibadan, Oyo, Nigeria",NI,NI32,191242,7.38778,3.8963900000000002,-2010458,20201020083000,https://www.vanguardngr.com/2020/10/tribute-john-pepper-clark-bekederemo-1935-2020/
952346413,20201020,202010,2020,2020.7945,,,,,,,,,,,AFR,AFRICA,AFR,,,,,,,,0,1821,182,18,4,-9.0,6,1,6,-10.632183908046,0,,,,,,,,4,"Eshowe, KwaZulu-Natal, South Africa",SF,SF02,77337,-28.8865,31.4699,-1227471,4,"Eshowe, KwaZulu-Natal, South Africa",SF,SF02,77337,-28.8865,31.4699,-1227471,20201020083000,https://www.iol.co.za/news/south-africa/kwazulu-natal/kzn-rapists-get-65-years-in-jail-fcfee18e-f6bd-4c33-ad43-79888189b410
952346414,20201020,202010,2020,2020.7945,,,,,,,,,,,AFR,AFRICA,AFR,,,,,,,,0,1821,182,18,4,-9.0,2,1,2,-10.632183908046,0,,,,,,,,4,"Pietermaritzburg, KwaZulu-Natal, South Africa",SF,SF02,77352,-29.6168,30.3928,-1272393,4,"Pietermaritzburg, KwaZulu-Natal, South Africa",SF,SF02,77352,-29.6168,30.3928,-1272393,20201020083000,https://www.iol.co.za/news/south-africa/kwazulu-natal/kzn-rapists-get-65-years-in-jail-fcfee18e-f6bd-4c33-ad43-79888189b410
952346415,20201020,202010,2020,2020.7945,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,42,42,4,1,1.9,2,1,2,-6.25620655412116,0,,,,,,,,4,"Perth, Western Australia, Australia",AS,AS08,5533,-31.9333,115.833,-1594675,1,Sudan,SU,SU,,16.0,30.0,SU,20201020083000,https://www.sbs.com.au/news/mamer-came-to-australia-as-a-refugee-he-committed-a-violent-crime-can-he-be-deported-back-to-a-war-torn-country
952346416,20201020,202010,2020,2020.7945,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,42,42,4,1,1.9,2,1,2,-6.25620655412116,0,,,,,,,,1,Sudan,SU,SU,,16.0,30.0,SU,1,Sudan,SU,SU,,16.0,30.0,SU,20201020083000,https://www.sbs.com.au/news/mamer-came-to-australia-as-a-refugee-he-committed-a-violent-crime-can-he-be-deported-back-to-a-war-torn-country
952346417,20201020,202010,2020,2020.7945,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,112,112,11,3,-2.0,8,2,8,-4.30999186152852,0,,,,,,,,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,20201020083000,https://www.goldcoastbulletin.com.au/breaking-news/government-ministers-to-be-examined-at-hotel-inquiry/news-story/8ab862a10b120efaa430fe34f23b39aa?nk=8a010afb2039b502e740b7840c4ee95f-1603181855
952346418,20201020,202010,2020,2020.7945,,,,,,,,,,,AUS,MELBOURNE,AUS,,,,,,,,1,112,112,11,3,-2.0,6,1,6,-6.45624103299857,0,,,,,,,,4,"Penrith, New South Wales, Australia",AS,AS02,5068,-33.75,150.7,-1594531,4,"Penrith, New South Wales, Australia",AS,AS02,5068,-33.75,150.7,-1594531,20201020083000,https://www.dailymail.co.uk/news/article-8858275/NRL-star-Josh-Addo-Carr-pleads-not-guilty-breaking-COVID-19-rules-boys-Taree-farm-weekend.html
952346419,20201020,202010,2020,2020.7945,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,173,173,17,4,-5.0,2,1,2,-6.25620655412116,0,,,,,,,,4,"Perth, Western Australia, Australia",AS,AS08,5533,-31.9333,115.833,-1594675,4,"Perth, Western Australia, Australia",AS,AS08,5533,-31.9333,115.833,-1594675,20201020083000,https://www.sbs.com.au/news/mamer-came-to-australia-as-a-refugee-he-committed-a-violent-crime-can-he-be-deported-back-to-a-war-torn-country
952346420,20201020,202010,2020,2020.7945,,,,,,,,,,,BEL,BRUSSELS,BEL,,,,,,,,1,42,42,4,1,1.9,6,1,6,0.19960079840320002,0,,,,,,,,4,"Edinburgh, Edinburgh, City of, United Kingdom",UK,UKU8,40173,55.95,-3.2,-2595386,4,"Edinburgh, Edinburgh, City of, United Kingdom",UK,UKU8,40173,55.95,-3.2,-2595386,20201020083000,https://www.pressandjournal.co.uk/fp/opinion/columnists/chris-deerin/2577913/chris-deerin-tartan-diplomacy-why-scotland-needs-a-proper-foreign-policy-of-its-own/
952346421,20201020,202010,2020,2020.7945,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,10,10,1,1,0.0,10,1,10,8.16326530612245,0,,,,,,,,1,Saudi Arabia,SA,SA,,25.0,45.0,SA,1,Saudi Arabia,SA,SA,,25.0,45.0,SA,20201020083000,https://www.meed.com/saudi-arabia-ends-speculation-over-mega-downstream-scheme
952346422,20201020,202010,2020,2020.7945,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,31,31,3,1,5.2,3,1,3,1.6,0,,,,,,,,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,20201020083000,https://www.breakingtravelnews.com/news/article/red-sea-development-signs-new-saudi-partner/
952346423,20201020,202010,2020,2020.7945,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,36,36,3,1,4.0,10,1,10,0.9485094850948491,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20201020083000,https://www.investegate.co.uk/thor-mining-plc--thr-/rns/results-of-general-meeting-and-issue-of-equity/202010200910015445C/
952346424,20201020,202010,2020,2020.7945,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,36,36,3,1,4.0,2,1,2,1.21703853955375,0,,,,,,,,3,"Key West, Florida, United States",US,USFL,,24.5557,-81.7826,294048,3,"Key West, Florida, United States",US,USFL,,24.5557,-81.7826,294048,20201020083000,https://www.keysnews.com/community/around_the_keys/around-the-keys-oct-20/article_990c58da-0efe-11eb-aba3-1f7a188c6ca1.html
952346425,20201020,202010,2020,2020.7945,,,,,,,,,,,BUS,INVESTOR,,,,,,BUS,,,0,36,36,3,1,4.0,10,1,10,0.0,0,,,,,,,,1,Kazakhstan,KZ,KZ,,48.0,68.0,KZ,1,Kazakhstan,KZ,KZ,,48.0,68.0,KZ,20201020083000,https://www.investegate.co.uk/jsc-kaspi-kz--kspi-/rns/admission-announcement/202010200837586304C/
952346426,20201020,202010,2020,2020.7945,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,42,42,4,1,1.9,8,1,6,-1.0,0,,,,,,,,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20201020083000,https://timesofindia.indiatimes.com/city/mangaluru/mangaluru-film-director-forced-to-return-to-scrap-business/articleshow/78764355.cms
952346427,20201020,202010,2020,2020.7945,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,42,42,4,1,1.9,5,1,5,-1.0,0,,,,,,,,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20201020083000,https://timesofindia.indiatimes.com/city/mangaluru/mangaluru-film-director-forced-to-return-to-scrap-business/articleshow/78764355.cms
952346428,20201020,202010,2020,2020.7945,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,42,42,4,1,1.9,12,1,7,-1.0,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20201020083000,https://timesofindia.indiatimes.com/city/mangaluru/mangaluru-film-director-forced-to-return-to-scrap-business/articleshow/78764355.cms
952346429,20201020,202010,2020,2020.7945,,,,,,,,,,,BUS,CORPORATION,,,,,,BUS,,,1,42,42,4,1,1.9,18,3,18,1.8035943517329898,0,,,,,,,,1,Canada,CA,CA,,60.0,-96.0,CA,1,Canada,CA,CA,,60.0,-96.0,CA,20201020083000,https://www.richmond-news.com/b-c-election-is-in-the-final-stretch-before-voters-head-to-the-polls-on-saturday-1.24223459
952346430,20201020,202010,2020,2020.7945,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,46,46,4,1,7.0,10,1,10,0.9485094850948491,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20201020083000,https://www.investegate.co.uk/thor-mining-plc--thr-/rns/results-of-general-meeting-and-issue-of-equity/202010200910015445C/
952346431,20201020,202010,2020,2020.7945,,,,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,1,51,51,5,1,3.4,6,1,6,5.563093622795121,0,,,,,,,,1,Netherlands,NL,NL,,52.5,5.75,NL,1,Netherlands,NL,NL,,52.5,5.75,NL,20201020083000,https://uk.news.yahoo.com/wolters-kluwer-cash-suite-offering-130000804.html
952346432,20201020,202010,2020,2020.7945,,,,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,1,51,51,5,1,3.4,4,1,4,5.563093622795121,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20201020083000,https://uk.news.yahoo.com/wolters-kluwer-cash-suite-offering-130000804.html
952346433,20201020,202010,2020,2020.7945,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,1,62,62,6,2,7.4,10,1,10,-4.9149338374291105,0,,,,,,,,0,,,,,,,,0,,,,,,,,20201020083000,https://rekordeast.co.za/355118/highest-alcohol-related-arrests-made-in-3-east-suburbs/
