GlobalEventID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1_private_code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2_private_code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,Action_private_code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
952336380,20191021,201910,2019,2019.7973,JORELI,HASSAN,JOR,,,,,ELI,,,PAK,LAHORE,PAK,,,,,,,,0,36,36,3,1,4.0,2,1,2,1.1182108626198102,4,"Lahore, Punjab, Pakistan",PK,PK04,23677,31.5497,74.3436,-2767043,4,"Nankana Sahib, Punjab, Pakistan",PK,PK04,23677,31.4475,73.6972,-2770167,4,"Nankana Sahib, Punjab, Pakistan",PK,PK04,23677,31.4475,73.6972,-2770167,20201020074500,https://in.news.yahoo.com/pak-invites-indian-sikhs-guru-101807749.html
952336381,20191021,201910,2019,2019.7973,JORELI,HASSAN,JOR,,,,,ELI,,,PAK,LAHORE,PAK,,,,,,,,0,42,42,4,1,1.9,1,1,1,1.1182108626198102,4,"Hassan Abdal, Punjab, Pakistan",PK,PK04,23674,33.823,72.6873,-2762351,4,"Lahore, Punjab, Pakistan",PK,PK04,23677,31.5497,74.3436,-2767043,4,"Nankana Sahib, Punjab, Pakistan",PK,PK04,23677,31.4475,73.6972,-2770167,20201020074500,https://in.news.yahoo.com/pak-invites-indian-sikhs-guru-101807749.html
952336382,20191021,201910,2019,2019.7973,JORELI,HASSAN,JOR,,,,,ELI,,,PAK,LAHORE,PAK,,,,,,,,0,42,42,4,1,1.9,1,1,1,1.1182108626198102,4,"Lahore, Punjab, Pakistan",PK,PK04,23677,31.5497,74.3436,-2767043,4,"Nankana Sahib, Punjab, Pakistan",PK,PK04,23677,31.4475,73.6972,-2770167,4,"Kartarpur, Punjab, India",IN,IN23,17829,31.44,75.4997,-2099892,20201020074500,https://in.news.yahoo.com/pak-invites-indian-sikhs-guru-101807749.html
952336383,20191021,201910,2019,2019.7973,JORELI,HASSAN,JOR,,,,,ELI,,,PAK,LAHORE,PAK,,,,,,,,0,43,43,4,1,2.8,2,1,2,1.1182108626198102,4,"Hassan Abdal, Punjab, Pakistan",PK,PK04,23674,33.823,72.6873,-2762351,4,"Lahore, Punjab, Pakistan",PK,PK04,23677,31.5497,74.3436,-2767043,4,"Nankana Sahib, Punjab, Pakistan",PK,PK04,23677,31.4475,73.6972,-2770167,20201020074500,https://in.news.yahoo.com/pak-invites-indian-sikhs-guru-101807749.html
952336384,20191021,201910,2019,2019.7973,JORELI,HASSAN,JOR,,,,,ELI,,,PAK,LAHORE,PAK,,,,,,,,0,43,43,4,1,2.8,1,1,1,1.1182108626198102,4,"Lahore, Punjab, Pakistan",PK,PK04,23677,31.5497,74.3436,-2767043,4,"Nankana Sahib, Punjab, Pakistan",PK,PK04,23677,31.4475,73.6972,-2770167,4,"Kartarpur, Punjab, India",IN,IN23,17829,31.44,75.4997,-2099892,20201020074500,https://in.news.yahoo.com/pak-invites-indian-sikhs-guru-101807749.html
952336385,20191021,201910,2019,2019.7973,MNCUSA,BLACKROCK,USA,,,,,MNC,,,,,,,,,,,,,0,71,71,7,2,7.4,2,1,2,-1.7518248175182398,4,"Blackrock, Louth, Ireland",EI,EI19,18297,53.95,-6.36667,-1500992,0,,,,,,,,4,"Blackrock, Louth, Ireland",EI,EI19,18297,53.95,-6.36667,-1500992,20201020074500,https://www.morningstar.in/posts/60439/etfs-not-passive-investing.aspx
952336386,20191021,201910,2019,2019.7973,MNCUSA,BLACKROCK,USA,,,,,MNC,,,IRL,IRELAND,IRL,,,,,,,,0,71,71,7,2,7.4,4,1,4,-1.7518248175182398,4,"Blackrock, Louth, Ireland",EI,EI19,18297,53.95,-6.36667,-1500992,4,"Blackrock, Louth, Ireland",EI,EI19,18297,53.95,-6.36667,-1500992,4,"Blackrock, Louth, Ireland",EI,EI19,18297,53.95,-6.36667,-1500992,20201020074500,https://www.morningstar.in/posts/60439/etfs-not-passive-investing.aspx
952336387,20191021,201910,2019,2019.7973,NLD,DUTCH,NLD,,,,,,,,GBR,LONDON,GBR,,,,,,,,1,111,111,11,3,-2.0,7,1,7,-1.96506550218341,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20201020074500,https://www.dailymail.co.uk/femail/food/article-8856045/The-UKs-completely-vegan-butcher-set-open-north-London-week.html
952336388,20191021,201910,2019,2019.7973,PAK,LAHORE,PAK,,,,,,,,,,,,,,,,,,0,42,42,4,1,1.9,1,1,1,1.1182108626198102,4,"Lahore, Punjab, Pakistan",PK,PK04,23677,31.5497,74.3436,-2767043,0,,,,,,,,4,"Nankana Sahib, Punjab, Pakistan",PK,PK04,23677,31.4475,73.6972,-2770167,20201020074500,https://in.news.yahoo.com/pak-invites-indian-sikhs-guru-101807749.html
952336389,20191021,201910,2019,2019.7973,PAK,PAKISTAN,PAK,,,,,,,,,,,,,,,,,,0,43,43,4,1,2.8,4,1,4,1.1182108626198102,4,"Lahore, Punjab, Pakistan",PK,PK04,23677,31.5497,74.3436,-2767043,0,,,,,,,,4,"Nankana Sahib, Punjab, Pakistan",PK,PK04,23677,31.4475,73.6972,-2770167,20201020074500,https://in.news.yahoo.com/pak-invites-indian-sikhs-guru-101807749.html
952336390,20191021,201910,2019,2019.7973,PAK,PAKISTANI,PAK,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,190,190,19,4,-10.0,1,1,1,-4.71464019851116,1,Pakistan,PK,PK,,30.0,70.0,PK,1,United Kingdom,UK,UK,,54.0,-4.0,UK,1,Pakistan,PK,PK,,30.0,70.0,PK,20201020074500,https://www.nzherald.co.nz/nz/christchurch-mosque-attacks-ambreen-naeem-watched-heroic-husband-naeem-rashid-tackle-shooter-on-livestream/F45YCSMM5WUXW3JH2GEJX7HIJA/
952336391,20191021,201910,2019,2019.7973,PAK,PAKISTANI,PAK,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,190,190,19,4,-10.0,1,1,1,-4.71464019851116,1,United Kingdom,UK,UK,,54.0,-4.0,UK,1,United Kingdom,UK,UK,,54.0,-4.0,UK,1,United Kingdom,UK,UK,,54.0,-4.0,UK,20201020074500,https://www.nzherald.co.nz/nz/christchurch-mosque-attacks-ambreen-naeem-watched-heroic-husband-naeem-rashid-tackle-shooter-on-livestream/F45YCSMM5WUXW3JH2GEJX7HIJA/
952336392,20191021,201910,2019,2019.7973,PAK,PAKISTANI,PAK,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,193,193,19,4,-10.0,1,1,1,-4.71464019851116,1,Pakistan,PK,PK,,30.0,70.0,PK,1,United Kingdom,UK,UK,,54.0,-4.0,UK,1,United Kingdom,UK,UK,,54.0,-4.0,UK,20201020074500,https://www.nzherald.co.nz/nz/christchurch-mosque-attacks-ambreen-naeem-watched-heroic-husband-naeem-rashid-tackle-shooter-on-livestream/F45YCSMM5WUXW3JH2GEJX7HIJA/
952336393,20191021,201910,2019,2019.7973,PAK,PAKISTANI,PAK,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,193,193,19,4,-10.0,1,1,1,-4.71464019851116,1,United Kingdom,UK,UK,,54.0,-4.0,UK,1,United Kingdom,UK,UK,,54.0,-4.0,UK,1,United Kingdom,UK,UK,,54.0,-4.0,UK,20201020074500,https://www.nzherald.co.nz/nz/christchurch-mosque-attacks-ambreen-naeem-watched-heroic-husband-naeem-rashid-tackle-shooter-on-livestream/F45YCSMM5WUXW3JH2GEJX7HIJA/
952336394,20191021,201910,2019,2019.7973,PAK,LAHORE,PAK,,,,,,,,JORELI,HASSAN,JOR,,,,,ELI,,,0,36,36,3,1,4.0,3,1,3,1.1182108626198102,4,"Lahore, Punjab, Pakistan",PK,PK04,23677,31.5497,74.3436,-2767043,4,"Hassan Abdal, Punjab, Pakistan",PK,PK04,23674,33.823,72.6873,-2762351,4,"Lahore, Punjab, Pakistan",PK,PK04,23677,31.5497,74.3436,-2767043,20201020074500,https://in.news.yahoo.com/pak-invites-indian-sikhs-guru-101807749.html
952336395,20191021,201910,2019,2019.7973,PAK,LAHORE,PAK,,,,,,,,JORELI,HASSAN,JOR,,,,,ELI,,,0,36,36,3,1,4.0,2,1,2,1.1182108626198102,4,"Nankana Sahib, Punjab, Pakistan",PK,PK04,23677,31.4475,73.6972,-2770167,4,"Lahore, Punjab, Pakistan",PK,PK04,23677,31.5497,74.3436,-2767043,4,"Nankana Sahib, Punjab, Pakistan",PK,PK04,23677,31.4475,73.6972,-2770167,20201020074500,https://in.news.yahoo.com/pak-invites-indian-sikhs-guru-101807749.html
952336396,20191021,201910,2019,2019.7973,PAK,LAHORE,PAK,,,,,,,,JORELI,HASSAN,JOR,,,,,ELI,,,0,42,42,4,1,1.9,2,1,2,1.1182108626198102,4,"Lahore, Punjab, Pakistan",PK,PK04,23677,31.5497,74.3436,-2767043,4,"Hassan Abdal, Punjab, Pakistan",PK,PK04,23674,33.823,72.6873,-2762351,4,"Nankana Sahib, Punjab, Pakistan",PK,PK04,23677,31.4475,73.6972,-2770167,20201020074500,https://in.news.yahoo.com/pak-invites-indian-sikhs-guru-101807749.html
952336397,20191021,201910,2019,2019.7973,PAK,LAHORE,PAK,,,,,,,,JORELI,HASSAN,JOR,,,,,ELI,,,0,42,42,4,1,1.9,1,1,1,1.1182108626198102,4,"Nankana Sahib, Punjab, Pakistan",PK,PK04,23677,31.4475,73.6972,-2770167,4,"Lahore, Punjab, Pakistan",PK,PK04,23677,31.5497,74.3436,-2767043,4,"Kartarpur, Punjab, India",IN,IN23,17829,31.44,75.4997,-2099892,20201020074500,https://in.news.yahoo.com/pak-invites-indian-sikhs-guru-101807749.html
952336398,20191021,201910,2019,2019.7973,PAK,LAHORE,PAK,,,,,,,,JORELI,HASSAN,JOR,,,,,ELI,,,0,43,43,4,1,2.8,1,1,1,1.1182108626198102,4,"Lahore, Punjab, Pakistan",PK,PK04,23677,31.5497,74.3436,-2767043,4,"Hassan Abdal, Punjab, Pakistan",PK,PK04,23674,33.823,72.6873,-2762351,4,"Nankana Sahib, Punjab, Pakistan",PK,PK04,23677,31.4475,73.6972,-2770167,20201020074500,https://in.news.yahoo.com/pak-invites-indian-sikhs-guru-101807749.html
952336399,20191021,201910,2019,2019.7973,PAK,LAHORE,PAK,,,,,,,,JORELI,HASSAN,JOR,,,,,ELI,,,0,43,43,4,1,2.8,1,1,1,1.1182108626198102,4,"Nankana Sahib, Punjab, Pakistan",PK,PK04,23677,31.4475,73.6972,-2770167,4,"Lahore, Punjab, Pakistan",PK,PK04,23677,31.5497,74.3436,-2767043,4,"Kartarpur, Punjab, India",IN,IN23,17829,31.44,75.4997,-2099892,20201020074500,https://in.news.yahoo.com/pak-invites-indian-sikhs-guru-101807749.html
952336400,20191021,201910,2019,2019.7973,SAU,SAUDI,SAU,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,112,112,11,3,-2.0,7,1,7,-0.80924855491329,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20201020074500,https://www.france24.com/en/live-news/20201020-as-us-vote-looms-gulf-powers-count-trump-blessings
952336401,20191021,201910,2019,2019.7973,SAU,SAUDI,SAU,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,112,112,11,3,-2.0,1,1,1,-0.80924855491329,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,20201020074500,https://www.france24.com/en/live-news/20201020-as-us-vote-looms-gulf-powers-count-trump-blessings
952336402,20200920,202009,2020,2020.7123,AUS,AUSTRALIAN,AUS,,,,,,,,KWT,KUWAITI,KWT,,,,,,,,1,42,42,4,1,1.9,10,1,10,-4.64285714285714,4,"Perth, Western Australia, Australia",AS,AS08,5533,-31.9333,115.833,-1594675,1,Kuwait,KU,KU,,29.5,47.75,KU,1,Kuwait,KU,KU,,29.5,47.75,KU,20201020074500,https://www.rte.ie/news/coronavirus/2020/1020/1172637-coronavirus-global/
952336403,20200920,202009,2020,2020.7123,AUS,AUSTRALIAN,AUS,,,,,,,,KWT,KUWAITI,KWT,,,,,,,,1,160,160,16,4,-4.0,2,1,2,-4.64285714285714,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20201020074500,https://www.rte.ie/news/coronavirus/2020/1020/1172637-coronavirus-global/
952336404,20200920,202009,2020,2020.7123,AUS,AUSTRALIAN,AUS,,,,,,,,KWT,KUWAITI,KWT,,,,,,,,1,160,160,16,4,-4.0,8,1,8,-4.64285714285714,1,Slovenia,SI,SI,,46.25,15.166667000000002,SI,1,Slovenia,SI,SI,,46.25,15.166667000000002,SI,1,Slovenia,SI,SI,,46.25,15.166667000000002,SI,20201020074500,https://www.rte.ie/news/coronavirus/2020/1020/1172637-coronavirus-global/
952336405,20200920,202009,2020,2020.7123,BUS,BUSINESS,,,,,,BUS,,,,,,,,,,,,,0,10,10,1,1,0.0,5,1,5,-0.9725906277630401,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20201020074500,https://www.thewhig.com/news/local-news/covid-19-update-for-oct-19-school-exposures-grow-in-b-c-beef-plant-reports-outbreak/wcm/9106c7e2-3324-4fd9-83d9-61a00a2ec1f6
952336406,20200920,202009,2020,2020.7123,HLH,MEDICAL ASSOCIATION,,,,,,HLH,,,GOV,GOVERNMENT,,,,,,GOV,,,0,111,111,11,3,-2.0,12,2,12,-7.265572895825,4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,20201020074500,https://www.channelnewsasia.com/news/asia/india-covid-19-back-to-work-holiday-season-13319690
952336407,20200920,202009,2020,2020.7123,HLH,MEDICAL ASSOCIATION,,,,,,HLH,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,0,111,111,11,3,-2.0,8,2,8,-7.265572895825,4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,20201020074500,https://www.channelnewsasia.com/news/asia/india-covid-19-back-to-work-holiday-season-13319690
952336408,20200920,202009,2020,2020.7123,KWT,KUWAITI,KWT,,,,,,,,AUS,AUSTRALIAN,AUS,,,,,,,,1,43,43,4,1,2.8,10,1,10,-4.64285714285714,1,Kuwait,KU,KU,,29.5,47.75,KU,4,"Perth, Western Australia, Australia",AS,AS08,5533,-31.9333,115.833,-1594675,1,Kuwait,KU,KU,,29.5,47.75,KU,20201020074500,https://www.rte.ie/news/coronavirus/2020/1020/1172637-coronavirus-global/
952336409,20200920,202009,2020,2020.7123,LEG,SPEAKER OF PARLIAMENT,,,,,,LEG,,,,,,,,,,,,,0,10,10,1,1,0.0,6,1,6,-1.98198198198199,4,"Kuwadzana, Mashonaland East, Zimbabwe",ZI,ZI04,40197,-17.8253,30.9264,9081264,0,,,,,,,,4,"Kuwadzana, Mashonaland East, Zimbabwe",ZI,ZI04,40197,-17.8253,30.9264,9081264,20201020074500,https://thezimbabwedaily.com/news/514859-parties-defy-election-ban.html
952336410,20200920,202009,2020,2020.7123,OPP,DEMONSTRATOR,,,,,,OPP,,,,,,,,,,,,,0,172,172,17,4,-5.0,6,1,6,-1.38203356367226,3,"Saddle Brooke, Arizona, United States",US,USAZ,AZ021,32.5347,-110.874,2558098,0,,,,,,,,3,"Saddle Brooke, Arizona, United States",US,USAZ,,32.5347,-110.874,2558098,20201020074500,http://powdersvillepost.com/supreme-court-to-decide-the-future-of-mexico-wall-border/
952336411,20200920,202009,2020,2020.7123,USA,UNITED STATES,USA,,,,,,,,USAOPP,UNITED STATES,USA,,,,,OPP,,,0,20,20,2,1,3.0,2,1,2,-1.38203356367226,3,"Saddle Brooke, Arizona, United States",US,USAZ,AZ021,32.5347,-110.874,2558098,3,"Saddle Brooke, Arizona, United States",US,USAZ,,32.5347,-110.874,2558098,3,"Saddle Brooke, Arizona, United States",US,USAZ,,32.5347,-110.874,2558098,20201020074500,http://powdersvillepost.com/supreme-court-to-decide-the-future-of-mexico-wall-border/
952336412,20200920,202009,2020,2020.7123,USA,UNITED STATES,USA,,,,,,,,USAOPP,UNITED STATES,USA,,,,,OPP,,,0,172,172,17,4,-5.0,2,1,2,-1.38203356367226,3,"Saddle Brooke, Arizona, United States",US,USAZ,AZ021,32.5347,-110.874,2558098,3,"Saddle Brooke, Arizona, United States",US,USAZ,,32.5347,-110.874,2558098,3,"Saddle Brooke, Arizona, United States",US,USAZ,,32.5347,-110.874,2558098,20201020074500,http://powdersvillepost.com/supreme-court-to-decide-the-future-of-mexico-wall-border/
952336413,20200920,202009,2020,2020.7123,USAOPP,UNITED STATES,USA,,,,,OPP,,,USA,UNITED STATES,USA,,,,,,,,0,20,20,2,1,3.0,2,1,2,-1.38203356367226,3,"Saddle Brooke, Arizona, United States",US,USAZ,AZ021,32.5347,-110.874,2558098,3,"Saddle Brooke, Arizona, United States",US,USAZ,,32.5347,-110.874,2558098,3,"Saddle Brooke, Arizona, United States",US,USAZ,,32.5347,-110.874,2558098,20201020074500,http://powdersvillepost.com/supreme-court-to-decide-the-future-of-mexico-wall-border/
952336414,20200920,202009,2020,2020.7123,USAOPP,UNITED STATES,USA,,,,,OPP,,,USA,UNITED STATES,USA,,,,,,,,0,172,172,17,4,-5.0,2,1,2,-1.38203356367226,3,"Saddle Brooke, Arizona, United States",US,USAZ,AZ021,32.5347,-110.874,2558098,3,"Saddle Brooke, Arizona, United States",US,USAZ,,32.5347,-110.874,2558098,3,"Saddle Brooke, Arizona, United States",US,USAZ,,32.5347,-110.874,2558098,20201020074500,http://powdersvillepost.com/supreme-court-to-decide-the-future-of-mexico-wall-border/
952336415,20201013,202010,2020,2020.7753,,,,,,,,,,,AUS,AUSTRALIAN,AUS,,,,,,,,1,12,12,1,1,-0.4,4,1,4,-0.5625879043600601,0,,,,,,,,4,"Great Artesian Basin, Queensland, Australia",AS,AS04,5230,-25.0,143.0,-1576456,4,"Roxby Downs, South Australia, Australia",AS,AS05,5307,-30.5552,136.894,11430673,20201020074500,https://www.afr.com/companies/mining/bhp-s-ambitions-for-olympic-dam-continue-to-shrink-20201020-p566u0
952336416,20201013,202010,2020,2020.7753,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,42,42,4,1,1.9,5,1,5,-2.16346153846154,0,,,,,,,,3,"Decatur, Alabama, United States",US,USAL,AL103,34.6059,-86.9833,117185,3,"Decatur, Alabama, United States",US,USAL,AL103,34.6059,-86.9833,117185,20201020074500,https://www.decaturdaily.com/news/local/local-covid-19-cases-going-in-the-wrong-direction/article_1a669f78-b9b3-5dcd-a3ed-5267214a2d34.html
952336417,20201013,202010,2020,2020.7753,,,,,,,,,,,WSM,SAMOA,WSM,,,,,,,,1,43,43,4,1,2.8,6,1,6,2.61904761904762,0,,,,,,,,4,"Savaii, Samoa (general), Samoa",WS,WS00,25301,-13.6102,-172.44099999999997,-1307542,4,"Savaii, Samoa (general), Samoa",WS,WS00,25301,-13.6102,-172.44099999999997,-1307542,20201020074500,http://www.pina.com.fj/?p=pacnews&m=read&o=20127549355f8e743d28f05ac78d2b
952336418,20201013,202010,2020,2020.7753,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,20,20,2,1,3.0,1,1,1,-0.5625879043600601,4,"Great Artesian Basin, Queensland, Australia",AS,AS04,5230,-25.0,143.0,-1576456,0,,,,,,,,4,"Great Artesian Basin, Queensland, Australia",AS,AS04,5230,-25.0,143.0,-1576456,20201020074500,https://www.afr.com/companies/mining/bhp-s-ambitions-for-olympic-dam-continue-to-shrink-20201020-p566u0
952336419,20201013,202010,2020,2020.7753,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,20,20,2,1,3.0,1,1,1,-0.5625879043600601,4,"Great Artesian Basin, Queensland, Australia",AS,AS04,5230,-25.0,143.0,-1576456,0,,,,,,,,4,"Roxby Downs, South Australia, Australia",AS,AS05,5307,-30.5552,136.894,11430673,20201020074500,https://www.afr.com/companies/mining/bhp-s-ambitions-for-olympic-dam-continue-to-shrink-20201020-p566u0
